"unique_id","poll_id","polarfreq","homofreq","polarex","homoex"
"9544521nic1.t1att3",20,FALSE,FALSE,-0.0312500000003127,-0.031843577430296
"9544522nic1.t1att3",20,FALSE,FALSE,-0.0384615384619234,-0.00625241906090152
"9544523nic1.t1att3",20,TRUE,TRUE,0.0416666666670836,0.0731624777773455
"9544524nic1.t1att3",20,FALSE,FALSE,-0.117647058823529,-0.00765987760392678
"9544525nic1.t1att3",20,FALSE,FALSE,-0.0666666666673339,-0.029455001967347
"9544526nic1.t1att3",20,FALSE,TRUE,-0.0833333333344454,0.0932461733101343
"9544527nic1.t1att3",20,FALSE,FALSE,-0.125000000000834,-0.101405956010104
"9544528nic1.t1att3",20,FALSE,FALSE,-0.0999999999996664,-0.0626814895974663
"9544529nic1.t1att3",20,FALSE,TRUE,-0.178571428571786,0.0152391232223676
"9544530nic1.t1att3",20,FALSE,FALSE,-0.100000000000667,-0.0142238715106738
"9544501nic1.t1att4",20,FALSE,TRUE,-0.0312500000006255,0.00732047464256685
"9544502nic1.t1att4",20,TRUE,TRUE,0.200000000001334,0.0386095301050484
"9544503nic1.t1att4",20,TRUE,TRUE,0.0294117647049993,0.0316978554765615
"9544504nic1.t1att4",20,FALSE,TRUE,-0.0277777777777778,0.0685473680625465
"9544505nic1.t1att4",20,TRUE,FALSE,0.0666666666670003,-0.00374247069424372
"9544506nic1.t1att4",20,FALSE,TRUE,-5.55999690732278e-13,0.0445467115192046
"9544507nic1.t1att4",20,FALSE,TRUE,-0.0666666666686683,0.0715857789532084
"9544508nic1.t1att4",20,FALSE,TRUE,-0.111111111110555,0.0132731014850977
"9544509nic1.t1att4",20,FALSE,FALSE,-0.0833333333336114,-0.0743090232230618
"9544510nic1.t1att4",20,FALSE,FALSE,-3.84914322637542e-13,-2.46580533769247e-13
"9544511nic1.t1att4",20,TRUE,TRUE,3.12749826036907e-13,3.23019389014689e-13
"9544512nic1.t1att4",20,FALSE,FALSE,-0.0555555555561116,-0.0413892666106037
"9544513nic1.t1att4",20,FALSE,FALSE,-0.03125,-0.0352211650493675
"9544514nic1.t1att4",20,FALSE,TRUE,-0.0625000000006255,0.0990859645961413
"9544515nic1.t1att4",20,TRUE,TRUE,0.115384615384615,0.0556244411517491
"9544516nic1.t1att4",20,FALSE,TRUE,-3.3362201889986e-13,0.0516414397674159
"9544517nic1.t1att4",20,FALSE,FALSE,0,-0.065784556962535
"9544518nic1.t1att4",20,FALSE,TRUE,-0.147058823530295,0.0944179570539442
"9544519nic1.t1att4",20,TRUE,TRUE,0.0588235294108816,0.0162096909316339
"9544520nic1.t1att4",20,FALSE,TRUE,-1.07225339718298e-12,0.164957668840932
"9544521nic1.t1att4",20,FALSE,FALSE,-0.125,-0.109397644214272
"9544522nic1.t1att4",20,FALSE,FALSE,-0.0769230769230769,-0.0149000599085869
"9544523nic1.t1att4",20,TRUE,TRUE,4.16999768049209e-13,3.37396777183585e-13
"9544524nic1.t1att4",20,FALSE,TRUE,-0.0294117647058824,0.00295866522303267
"9544525nic1.t1att4",20,TRUE,TRUE,0.199999999999666,0.0218339358737629
"9544526nic1.t1att4",20,FALSE,TRUE,-0.0833333333347234,0.0452639684326441
"9544527nic1.t1att4",20,FALSE,FALSE,-4.16999768049209e-13,-0.0794864916808818
"9544528nic1.t1att4",20,TRUE,FALSE,0.0666666666676674,-0.0794340816477193
"9544529nic1.t1att4",20,FALSE,FALSE,-0.107142857142857,-0.0928703078691731
"9544530nic1.t1att4",20,TRUE,TRUE,0.0333333333329998,0.0704393735961892
"9544501nic1.t1att5",20,FALSE,TRUE,-0.0312500000009382,0.0541496203625352
"9544502nic1.t1att5",20,FALSE,FALSE,-0.0666666666666667,-0.101587032121173
"9544503nic1.t1att5",20,FALSE,FALSE,-0.0882352941185301,-0.0469700887503672
"9544504nic1.t1att5",20,TRUE,TRUE,0.166666666666945,0.0837409161814821
"9544505nic1.t1att5",20,FALSE,FALSE,-0.133333333334001,-0.0911013826027698
"9544506nic1.t1att5",20,FALSE,FALSE,-0.194444444445278,-0.0955574610232097
"9544507nic1.t1att5",20,FALSE,FALSE,-0.266666666668668,-0.124446831546666
"9544508nic1.t1att5",20,FALSE,FALSE,-0.0555555555558336,-0.0108051188347982
"9544509nic1.t1att5",20,FALSE,FALSE,-0.111111111111389,-0.0787291717189743
"9544510nic1.t1att5",20,FALSE,FALSE,-7.69828645275084e-13,-1.46294087954857e-12
"9544511nic1.t1att5",20,FALSE,FALSE,-0.0312500000006255,-0.00165133121441752
"9544512nic1.t1att5",20,FALSE,TRUE,-0.0555555555558336,0.0413892666102467
"9544513nic1.t1att5",20,FALSE,FALSE,-0.0625000000006255,-0.026393202250855
"9544514nic1.t1att5",20,FALSE,TRUE,-0.0625000000006255,0.0448660953200996
"9544515nic1.t1att5",20,TRUE,TRUE,0.076923076922692,0.0339203369434279
"9544516nic1.t1att5",20,FALSE,FALSE,-0.0666666666676675,-0.0759952184748526
"9544517nic1.t1att5",20,FALSE,TRUE,-0.0357142857146431,0.0598855513813494
"9544518nic1.t1att5",20,FALSE,TRUE,-0.0588235294126477,0.0459216535806876
"9544519nic1.t1att5",20,FALSE,FALSE,-0.147058823530884,-0.0607715657170284
"9544520nic1.t1att5",20,FALSE,FALSE,-0.0714285714303585,-0.0223726800392834
"9544521nic1.t1att5",20,TRUE,TRUE,0.0312499999996873,0.0870305407927126
"9544522nic1.t1att5",20,TRUE,TRUE,0.0769230769226921,0.0805894557690622
"9544523nic1.t1att5",20,TRUE,TRUE,0.125000000000834,0.06283958923241
"9544524nic1.t1att5",20,FALSE,FALSE,-0.0588235294123534,-0.0584823083259242
"9544525nic1.t1att5",20,FALSE,FALSE,-0.100000000000667,-0.0293300356391643
"9544526nic1.t1att5",20,FALSE,FALSE,-0.138888888890279,-0.116108134517085
"9544527nic1.t1att5",20,TRUE,TRUE,0.0416666666658326,0.0200494735236956
"9544528nic1.t1att5",20,TRUE,TRUE,3.3362201889986e-13,6.90586476892463e-13
"9544529nic1.t1att5",20,FALSE,FALSE,-0.0357142857150006,-0.0214959586571369
"9544530nic1.t1att5",20,FALSE,TRUE,-0.0333333333336669,0.0528334016147102
"9544501nic1.t1att6",20,FALSE,TRUE,-0.0312499999993745,0.0293625247157538
"9544502nic1.t1att6",20,FALSE,TRUE,-0.0333333333340005,0.0117982800714335
"9544503nic1.t1att6",20,FALSE,TRUE,-0.117647058822646,0.0448764012651683
"9544504nic1.t1att6",20,FALSE,TRUE,-0.138888888888889,0.0734712108043104
"9544505nic1.t1att6",20,FALSE,TRUE,-0.0999999999993328,0.0231618168589814
"9544506nic1.t1att6",20,FALSE,TRUE,-0.0277777777769438,0.112552870804346
"9544507nic1.t1att6",20,FALSE,TRUE,-0.0666666666649987,0.0904899147685584
"9544508nic1.t1att6",20,FALSE,FALSE,0,-0.0530268316048974
"9544509nic1.t1att6",20,FALSE,TRUE,-0.0277777777772218,0.0603971387579189
"9544510nic1.t1att6",20,FALSE,FALSE,-0.076923076922307,-0.100991802783317
"9544511nic1.t1att6",20,FALSE,TRUE,-0.0312500000006255,0.0725324029130827
"9544512nic1.t1att6",20,TRUE,TRUE,2.77999845366139e-13,0.0918828087940008
"9544513nic1.t1att6",20,TRUE,TRUE,0.0312500000003127,0.0900367627185222
"9544514nic1.t1att6",20,FALSE,TRUE,-0.0624999999993745,0.0915650255321147
"9544515nic1.t1att6",20,FALSE,FALSE,-0.0769230769223071,-0.0291560298823533
"9544516nic1.t1att6",20,FALSE,FALSE,-0.266666666665666,-0.0356380092575589
"9544517nic1.t1att6",20,FALSE,TRUE,-0.0357142857142858,0.0318191471358931
"9544518nic1.t1att6",20,TRUE,TRUE,0.0294117647064711,0.0826555802856226
"9544519nic1.t1att6",20,FALSE,TRUE,-0.0294117647049993,0.00295866522354754
"9544520nic1.t1att6",20,FALSE,TRUE,-0.178571428569641,0.125820946326121
"9544521nic1.t1att6",20,FALSE,TRUE,-0.0624999999993745,0.0513707039362841
"9544522nic1.t1att6",20,TRUE,TRUE,0.0384615384619234,0.0580855932860767
"9544523nic1.t1att6",20,FALSE,FALSE,-0.0416666666666667,-0.0405343742462165
"9544524nic1.t1att6",20,FALSE,TRUE,-0.0294117647052936,0.00794693453236001
"9544525nic1.t1att6",20,TRUE,TRUE,6.67188526648488e-13,1.48936418753465e-13
"9544526nic1.t1att6",20,FALSE,TRUE,-0.111111111110277,0.0505421980903793
"9544527nic1.t1att6",20,FALSE,TRUE,-0.0833333333324994,0.131044737599436
"9544528nic1.t1att6",20,FALSE,FALSE,-0.233333333334,-0.0759952184747659
"9544529nic1.t1att6",20,FALSE,FALSE,-0.0714285714289288,-0.0755558440132231
"9544530nic1.t1att6",20,FALSE,TRUE,-0.233333333333333,0.0194193461642398
"9544501nic1.t1att7",20,FALSE,FALSE,-0.0624999999993745,-0.00665817233293831
"9544502nic1.t1att7",20,FALSE,FALSE,-0.0333333333350013,-1.8918755451125e-12
"9544503nic1.t1att7",20,FALSE,FALSE,-0.117647058823235,-0.0366858883353694
"9544504nic1.t1att7",20,FALSE,TRUE,-8.33999536098418e-13,0.0521943854446789
"9544505nic1.t1att7",20,FALSE,FALSE,-0.133333333332666,-0.0776133887809174
"9544506nic1.t1att7",20,FALSE,TRUE,-0.111111111110555,0.0131193712461757
"9544507nic1.t1att7",20,FALSE,TRUE,-0.0999999999986656,0.0759952184748282
"9544508nic1.t1att7",20,TRUE,TRUE,2.77999845366139e-13,0.0521943854454854
"9544509nic1.t1att7",20,FALSE,FALSE,-0.138888888888333,-0.0169115625628231
"9544510nic1.t1att7",20,FALSE,FALSE,-0.192307692306922,-0.0849313550290255
"9544511nic1.t1att7",20,FALSE,TRUE,-0.0624999999996873,0.0662277660170746
"9544512nic1.t1att7",20,FALSE,TRUE,-0.111111111110555,0.0553518303545441
"9544513nic1.t1att7",20,FALSE,TRUE,-0.0624999999996873,0.0994834207624808
"9544514nic1.t1att7",20,FALSE,TRUE,-0.218750000000313,0.0484435562913338
"9544515nic1.t1att7",20,FALSE,TRUE,-0.0384615384607686,0.128687752072449
"9544516nic1.t1att7",20,FALSE,TRUE,-0.199999999999666,0.142742822369779
"9544517nic1.t1att7",20,FALSE,FALSE,-0.0357142857142857,-0.00266096532489507
"9544518nic1.t1att7",20,FALSE,TRUE,-0.176470588234411,0.0313140060874148
"9544519nic1.t1att7",20,FALSE,TRUE,-0.088235294116764,5.44009282066327e-13
"9544520nic1.t1att7",20,FALSE,TRUE,-0.0714285714267843,0.143560857541169
"9544521nic1.t1att7",20,FALSE,FALSE,-0.1875,-0.0386751345950854
"9544522nic1.t1att7",20,FALSE,TRUE,-0.11538461538423,0.0305403011292839
"9544523nic1.t1att7",20,FALSE,FALSE,-8.33999536098418e-13,-2.11275441586167e-13
"9544524nic1.t1att7",20,TRUE,TRUE,5.88695758807489e-13,3.91714438663371e-13
"9544525nic1.t1att7",20,FALSE,FALSE,-0.0999999999996664,0
"9544526nic1.t1att7",20,FALSE,TRUE,-0.138888888887777,0.0316015786985233
"9544527nic1.t1att7",20,FALSE,FALSE,-0.20833333333375,-0.0440470193070174
"9544528nic1.t1att7",20,TRUE,TRUE,0.0999999999996664,0.0626814895982538
"9544529nic1.t1att7",20,FALSE,FALSE,-0.214285714285357,-0.0712213072824488
"9544530nic1.t1att7",20,FALSE,TRUE,-0.3,0.011798280071506
"9544501nic1.t1att8",20,FALSE,TRUE,-0.0624999999993745,0.0687767750747839
"9544502nic1.t1att8",20,FALSE,TRUE,-0.1,0.08808824351561
"9544503nic1.t1att8",20,FALSE,FALSE,-0.117647058822352,-0.0308650338610824
"9544504nic1.t1att8",20,FALSE,FALSE,-0.0277777777780558,-0.0481874981752293
"9544505nic1.t1att8",20,FALSE,FALSE,-0.0999999999993328,-0.0680421305992994
"9544506nic1.t1att8",20,FALSE,TRUE,-0.0833333333327773,0.0499554537115454
"9544507nic1.t1att8",20,FALSE,TRUE,-0.266666666664665,0.0165024645624029
"9544508nic1.t1att8",20,TRUE,TRUE,5.55999690732278e-13,0.044546711520248
"9544509nic1.t1att8",20,FALSE,TRUE,-0.0555555555547216,0.0601016610422113
"9544510nic1.t1att8",20,FALSE,FALSE,-0.153846153845384,-0.143781593186104
"9544511nic1.t1att8",20,TRUE,TRUE,6.25499652073813e-13,0.0584026656545806
"9544512nic1.t1att8",20,FALSE,TRUE,-0.111111111110277,0.0948674251723302
"9544513nic1.t1att8",20,FALSE,TRUE,-0.0937499999993745,0.00985162832988928
"9544514nic1.t1att8",20,FALSE,TRUE,-0.218749999999687,0.0157499791887069
"9544515nic1.t1att8",20,FALSE,FALSE,-0.0384615384611535,-0.0959480811508424
"9544516nic1.t1att8",20,FALSE,TRUE,-0.233333333332666,0.0715857789538573
"9544517nic1.t1att8",20,FALSE,TRUE,-0.0357142857132134,0.0560449038633598
"9544518nic1.t1att8",20,FALSE,TRUE,-0.0294117647049993,0.0495415557899233
"9544519nic1.t1att8",20,FALSE,TRUE,-0.147058823528234,0.0152397051522782
"9544520nic1.t1att8",20,TRUE,TRUE,1.78712600273911e-12,0.150573421019392
"9544521nic1.t1att8",20,FALSE,FALSE,0,0
"9544522nic1.t1att8",20,TRUE,FALSE,0.0384615384619234,-0.0157047626560883
"9544523nic1.t1att8",20,FALSE,FALSE,-0.166666666667084,-0.0803236237373238
"9544524nic1.t1att8",20,TRUE,TRUE,0.0294117647067654,0.0349277117540072
"9544525nic1.t1att8",20,TRUE,TRUE,0.0666666666673338,0.0121059837384954
"9544526nic1.t1att8",20,FALSE,TRUE,-0.111111111109443,0.0398709884249864
"9544527nic1.t1att8",20,TRUE,TRUE,0.0416666666670836,0.0549705103704617
"9544528nic1.t1att8",20,FALSE,FALSE,-0.0333333333336669,-0.0597874988828959
"9544529nic1.t1att8",20,FALSE,TRUE,-0.0714285714278566,0.044066419044093
"9544530nic1.t1att8",20,FALSE,TRUE,-0.0333333333329997,0.124419180569665
"9544501nic1.t1att9",20,TRUE,TRUE,0.0625,0.0513707039359212
"9544502nic1.t1att9",20,TRUE,TRUE,0.133333333334001,0.018091465180216
"9544503nic1.t1att9",20,FALSE,FALSE,-0.0882352941179414,-0.065836044887165
"9544504nic1.t1att9",20,FALSE,TRUE,-0.111111111111111,0.0132731014849664
"9544505nic1.t1att9",20,FALSE,TRUE,-0.100000000001001,0.0113635367864341
"9544506nic1.t1att9",20,FALSE,TRUE,-0.0833333333341674,0.0651395182668284
"9544507nic1.t1att9",20,FALSE,TRUE,-0.0666666666686683,0.070186588571822
"9544508nic1.t1att9",20,FALSE,TRUE,-8.33999536098418e-13,0.0568122754982651
"9544509nic1.t1att9",20,FALSE,TRUE,-5.55999690732278e-13,0.0545086378561906
"9544510nic1.t1att9",20,FALSE,TRUE,-7.69828645275084e-13,0.0535196211276643
"9544511nic1.t1att9",20,TRUE,TRUE,0.0625000000003127,0.0208944590885454
"9544512nic1.t1att9",20,FALSE,TRUE,-0.138888888889723,0.0733447675501215
"9544513nic1.t1att9",20,TRUE,TRUE,0.0312499999996873,0.0600539968673792
"9544514nic1.t1att9",20,TRUE,TRUE,3.12749826036907e-13,0.14513031067335
"9544515nic1.t1att9",20,FALSE,TRUE,-3.84914322637542e-13,0.0706753850549442
"9544516nic1.t1att9",20,FALSE,TRUE,-6.67244037799719e-13,0.0626814895976632
"9544517nic1.t1att9",20,TRUE,FALSE,0.0357142857135709,-0.0134899162250504
"9544518nic1.t1att9",20,FALSE,TRUE,-0.0882352941185301,0.0388724613596408
"9544519nic1.t1att9",20,TRUE,TRUE,0.0588235294099987,0.0766983453688851
"9544520nic1.t1att9",20,FALSE,TRUE,-1.78712600273911e-12,0.203596183458344
"9544521nic1.t1att9",20,TRUE,TRUE,0.03125,0.0376167791487189
"9544522nic1.t1att9",20,FALSE,FALSE,-0.153846153846539,-0.12234896632866
"9544523nic1.t1att9",20,TRUE,FALSE,0.0416666666670836,-0.0882140461272798
"9544524nic1.t1att9",20,FALSE,FALSE,0,0
"9544525nic1.t1att9",20,FALSE,FALSE,-0.166666666667334,-0.0516414397674428
"9544526nic1.t1att9",20,FALSE,TRUE,-0.0833333333344453,0.0227299089468355
"9544527nic1.t1att9",20,FALSE,TRUE,-0.0416666666666666,0.0148786933855838
"9544528nic1.t1att9",20,FALSE,FALSE,-0.066666666666333,-0.0580288762691645
"9544529nic1.t1att9",20,FALSE,FALSE,-0.1428571428575,-0.00839368573620419
"9544530nic1.t1att9",20,FALSE,FALSE,-0.1,-0.0630049765542905
"9401btp04.w4b42",15,FALSE,TRUE,-0.0123007813379877,0.0405135778632399
"9402btp04.w4b42",15,FALSE,FALSE,-0.00666720032691959,-0.0367995260992337
"9403btp04.w4b42",15,TRUE,TRUE,0.066269330964202,0.0658914946991886
"9404btp04.w4b42",15,TRUE,TRUE,0.0392147057196672,0.072733004481093
"9405btp04.w4b42",15,TRUE,FALSE,0.0138883280257384,-0.0253068413767892
"9406btp04.w4b42",15,TRUE,FALSE,0.00753935646443138,-0.0224232994404212
"9407btp04.w4b42",15,TRUE,FALSE,0.0262250719480139,-0.0362978844802457
"9408btp04.w4b42",15,FALSE,TRUE,-0.166668009757996,0.131849931742266
"9409btp04.w4b42",15,TRUE,FALSE,0.0333340009053549,-0.00546438354123369
"9410btp04.w4b42",15,FALSE,TRUE,-0.0128192190940564,0.123626573789404
"9411btp04.w4b42",15,FALSE,FALSE,-5.87281058894717e-07,-0.00562526775300592
"9412btp04.w4b42",15,TRUE,TRUE,3.56031315706939e-07,0.0247265711386194
"9413btp04.w4b42",15,FALSE,FALSE,-0.130953335336277,-0.000286506935124081
"9414btp04.w4b42",15,FALSE,FALSE,-0.128206156767332,-0.0982184386444728
"9415btp04.w4b42",15,TRUE,TRUE,0.060606371272694,0.0593387810967743
"9401btp04.w4b45",15,TRUE,TRUE,0.0158728531428747,0.0331176253238949
"9402btp04.w4b45",15,FALSE,FALSE,-0.0105909721608145,-0.0223154695743133
"9403btp04.w4b45",15,TRUE,TRUE,0.0350878928837023,0.0537377165404426
"9404btp04.w4b45",15,FALSE,TRUE,-0.0791664549460014,0.0189299087051039
"9405btp04.w4b45",15,TRUE,TRUE,0.0289849391567848,0.0605348622803643
"9406btp04.w4b45",15,FALSE,TRUE,-0.0659097292206504,0.00207510305393832
"9407btp04.w4b45",15,TRUE,FALSE,0.00527051833307324,-0.00594493464935208
"9408btp04.w4b45",15,FALSE,TRUE,-0.0833324939012527,0.0130958214359297
"9409btp04.w4b45",15,FALSE,FALSE,-0.0222219963868459,-0.0217972835399223
"9410btp04.w4b45",15,FALSE,TRUE,-0.035715000970023,0.0355688468748135
"9411btp04.w4b45",15,FALSE,TRUE,-0.0555553257465363,0.0566970555104599
"9412btp04.w4b45",15,TRUE,TRUE,0.0624999925494195,0.0711598355390631
"9413btp04.w4b45",15,FALSE,TRUE,-4.96705365726768e-09,0.0790646950327316
"9414btp04.w4b45",15,FALSE,TRUE,-0.0384614901555763,0.0277399644731962
"9415btp04.w4b45",15,FALSE,TRUE,-0.0666680037975312,0.00885473452059682
"9401btp04.w4b48",15,FALSE,FALSE,-0.0401001273838798,-0.0317548929896721
"9402btp04.w4b48",15,FALSE,FALSE,-0.058225994881911,-0.0320255596201248
"9403btp04.w4b48",15,TRUE,TRUE,0.04051817038603,0.0630022184976773
"9404btp04.w4b48",15,FALSE,FALSE,-0.00857819320962716,-0.0623144301090507
"9405btp04.w4b48",15,TRUE,TRUE,0.0823457737567397,0.0500433017287775
"9406btp04.w4b48",15,FALSE,TRUE,-0.0634914253439223,0.02997215026868
"9407btp04.w4b48",15,FALSE,TRUE,-0.101119720770908,0.0184032232922842
"9408btp04.w4b48",15,FALSE,FALSE,-0.133336007595062,-0.00777188551414343
"9409btp04.w4b48",15,TRUE,FALSE,0.0666673362255097,-0.0247677758364546
"9410btp04.w4b48",15,TRUE,TRUE,0.0448706971529202,0.0252059961729306
"9411btp04.w4b48",15,FALSE,FALSE,-0.0490182649855521,-0.0186535855282726
"9412btp04.w4b48",15,FALSE,TRUE,-0.119048574673278,0.0332516199470443
"9413btp04.w4b48",15,FALSE,TRUE,-0.0277783324321111,0.00723775141696925
"9414btp04.w4b48",15,FALSE,FALSE,-0.0238087878122434,-0.037761509505286
"9415btp04.w4b48",15,TRUE,TRUE,0.10151353939013,0.0692269770793751
"9401btp04.w4b51",15,NA,TRUE,NA,0.00864292656317422
"9402btp04.w4b51",15,FALSE,TRUE,-0.0550006858011087,0.027909161999909
"9403btp04.w4b51",15,TRUE,FALSE,0.0468253809071723,-0.0342793316391869
"9404btp04.w4b51",15,TRUE,FALSE,0.0526959233205108,-0.00108162798357841
"9405btp04.w4b51",15,FALSE,TRUE,-0.0196250138291414,0.0562657608897696
"9406btp04.w4b51",15,FALSE,FALSE,-0.0555566705408551,-0.00604324237725451
"9407btp04.w4b51",15,FALSE,TRUE,-0.00793666499001644,0.061628913836938
"9408btp04.w4b51",15,TRUE,TRUE,0.0333319902420044,0.0295420868534568
"9409btp04.w4b51",15,FALSE,TRUE,-0.1,0.0493054383671318
"9410btp04.w4b51",15,TRUE,TRUE,0.115384613092129,0.0975683089216154
"9411btp04.w4b51",15,FALSE,TRUE,-0.0661770632380949,0.0369062021103232
"9412btp04.w4b51",15,TRUE,TRUE,0.145835540656533,0.080939865542785
"9413btp04.w4b51",15,FALSE,TRUE,-0.250001019239426,0.00419043782638867
"9414btp04.w4b51",15,TRUE,TRUE,0.0347985076707799,0.0270025189171901
"9415btp04.w4b51",15,TRUE,FALSE,0.0272723639553243,-0.0213996276434585
"9401btp04.w4b54",15,FALSE,FALSE,-0.141666999459267,-0.03628906061786
"9402btp04.w4b54",15,FALSE,FALSE,-0.0394867995152106,-0.0157089736253724
"9403btp04.w4b54",15,FALSE,FALSE,-0.039682381209873,-0.00508720090083692
"9404btp04.w4b54",15,FALSE,FALSE,-0.00183783329146747,-0.00960800294433778
"9405btp04.w4b54",15,FALSE,FALSE,-0.112319130126549,-0.00929157882658527
"9406btp04.w4b54",15,TRUE,TRUE,0.00984850295565337,0.0351444999446348
"9407btp04.w4b54",15,FALSE,TRUE,-0.0198417372646786,0.0140798359872922
"9408btp04.w4b54",15,TRUE,FALSE,0.0416649878025055,-0.0713987463716358
"9409btp04.w4b54",15,FALSE,TRUE,-0.155553994576136,0.0778354125022655
"9410btp04.w4b54",15,TRUE,TRUE,0.0256423147825095,0.018951755438422
"9411btp04.w4b54",15,FALSE,FALSE,-0.0784315455924062,-0.0167439571450607
"9412btp04.w4b54",15,FALSE,TRUE,-0.0625012554228306,0.00292861000483557
"9413btp04.w4b54",15,FALSE,FALSE,-0.0952385749135699,-0.0563583817664619
"9414btp04.w4b54",15,TRUE,TRUE,0.0128192282640016,0.0626196477116014
"9415btp04.w4b54",15,FALSE,FALSE,-0.0757563493468545,-0.00162368512373706
"9401btp04.w4b57",15,TRUE,TRUE,0.0333329975605011,0.0288854768257719
"9402btp04.w4b57",15,TRUE,TRUE,0.0881406381153144,0.0434824329986548
"9403btp04.w4b57",15,FALSE,TRUE,-0.00635019327913022,0.000933342141787641
"9404btp04.w4b57",15,TRUE,TRUE,0.0208324957638979,0.0275833835883241
"9405btp04.w4b57",15,FALSE,TRUE,-0.0757851484029189,0.033255522790823
"9406btp04.w4b57",15,TRUE,TRUE,0.0269849344378427,0.0150129017046454
"9407btp04.w4b57",15,FALSE,TRUE,-0.106059995564547,0.00576344591971406
"9408btp04.w4b57",15,FALSE,TRUE,-0.0416675046086312,0.0813260568801482
"9409btp04.w4b57",15,FALSE,FALSE,-0.026983663155919,-0.00640143241024999
"9410btp04.w4b57",15,FALSE,TRUE,-0.0256407742316905,0.0180215480082633
"9411btp04.w4b57",15,FALSE,FALSE,-0.0741423543761758,-0.0370733289105087
"9412btp04.w4b57",15,FALSE,FALSE,-0.172619463609798,-0.0140303666057189
"9413btp04.w4b57",15,TRUE,FALSE,0.0158730951093492,-0.0407856633379877
"9414btp04.w4b57",15,FALSE,FALSE,-0.0694433301687241,-0.0539065476749647
"9415btp04.w4b57",15,FALSE,TRUE,-0.151513633402911,0.0264477975015983
"9601sm.t1more",17,TRUE,FALSE,0.305555552244186,-0.0847832525796746
"9602sm.t1more",17,TRUE,TRUE,0.0448717986926054,0.0603808806845616
"9603sm.t1more",17,FALSE,FALSE,-0.375000014901162,-0.219305663828405
"9604sm.t1more",17,FALSE,FALSE,-0.0555555621782939,-0.139452024865228
"9605sm.t1more",17,TRUE,TRUE,0.0757575766606766,0.127748884060199
"9606sm.t1more",17,FALSE,TRUE,-0.396464645411029,0.174105487772493
"9607sm.t1more",17,FALSE,TRUE,-0.295940160846863,0.121884904122656
"9608sm.t1more",17,TRUE,TRUE,0.207575750486417,0.0922368767812916
"9609sm.t1more",17,NA,TRUE,NA,0.225274460635031
"9610sm.t1more",17,FALSE,FALSE,-0.0333333387970925,-0.125821837260395
"9611sm.t1more",17,TRUE,TRUE,0.0590909015048632,0.0261267626258971
"9612sm.t1more",17,FALSE,TRUE,-0.155555555472771,0.00691146877314619
"9613sm.t1more",17,NA,TRUE,NA,0.0737061617683332
"9614sm.t1more",17,TRUE,FALSE,0.166666654869914,-0.0364260877945401
"9615sm.t1more",17,TRUE,TRUE,0.0416666790843012,0.078969553361253
"9616sm.t1more",17,FALSE,FALSE,-0.285714281456811,-0.271073254785006
"9617sm.t1more",17,FALSE,FALSE,-0.119047603436879,-0.02629526333689
"9618sm.t1more",17,TRUE,TRUE,0.1185185086396,0.10467850758016
"9619sm.t1more",17,FALSE,TRUE,-0.129629616936048,0.0495165318883815
"9620sm.t1more",17,FALSE,TRUE,-0.333333335139535,0.0672081155098032
"9621sm.t1more",17,FALSE,FALSE,-0.233333340287209,-0.138015547271837
"9622sm.t1more",17,TRUE,TRUE,0.152777769913276,0.23748918654964
"9623sm.t1more",17,FALSE,FALSE,-0.26984125872453,-0.214426288172845
"9624sm.t1more",17,TRUE,FALSE,0.229166674117247,-0.00361309125020495
"9625sm.t1more",17,TRUE,TRUE,0.149999995157123,0.137397356067423
"9626sm.t1more",17,TRUE,TRUE,0.166666671633721,0.228713557189538
"9601sm.t1belowmrkt",17,TRUE,TRUE,0.166666666666667,0.146652183369154
"9602sm.t1belowmrkt",17,FALSE,TRUE,-0.243589739386852,0.0668324171334854
"9603sm.t1belowmrkt",17,TRUE,TRUE,0.0625000074505807,0.100157063146824
"9604sm.t1belowmrkt",17,FALSE,FALSE,-0.111111102004846,-0.0187307993527873
"9605sm.t1belowmrkt",17,TRUE,FALSE,0.00606059716506424,-0.0123022352660829
"9606sm.t1belowmrkt",17,TRUE,TRUE,0.133838387262641,0.0413935872685494
"9607sm.t1belowmrkt",17,TRUE,TRUE,0.089743591271914,0.0116847146335966
"9608sm.t1belowmrkt",17,TRUE,TRUE,0.0621212105859409,0.0105442363281161
"9609sm.t1belowmrkt",17,FALSE,TRUE,-0.0625,0.00827504960773229
"9610sm.t1belowmrkt",17,TRUE,FALSE,0.0722222220566537,-0.00233211119895321
"9611sm.t1belowmrkt",17,FALSE,FALSE,-0.0606060569936578,-0.0723274557356114
"9612sm.t1belowmrkt",17,FALSE,TRUE,-0.22222221766909,0.00215206812788632
"9613sm.t1belowmrkt",17,TRUE,TRUE,0.152777777363857,0.0167444876602473
"9614sm.t1belowmrkt",17,TRUE,TRUE,0.312499998137355,0.257770134497223
"9615sm.t1belowmrkt",17,FALSE,FALSE,-0.0714285767504148,-0.158994729449652
"9616sm.t1belowmrkt",17,FALSE,FALSE,-0.0753968287081946,-0.147234948569025
"9617sm.t1belowmrkt",17,TRUE,TRUE,0.119047616209303,0.0652171183762288
"9618sm.t1belowmrkt",17,FALSE,TRUE,-0.0254629635148579,0.0353026886268872
