format,construct,timing_class,membership,metric,weighting,pairs,families,mean,positive_fraction,largest_family_share,se,df,lower,upper,inference,omitted_family
partisan_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
partisan_discussion,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
town_meeting,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
town_meeting,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,oboe_2010
triadic_structured_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_structured_discussion,social_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
triadic_unstructured_discussion,social_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,diplomacy_2020
